BNBBUSD,BNBBTC,BNBETH,BTCBUSD,DOGEBUSD,DOGEBTC,ETHBUSD,ETHBTC
419.80000000,0.00758200,0.11790000,55383.36000000,0.24270000,0.00000438,3560.09000000,0.06428800
419.70000000,0.00758000,0.11800000,55386.23000000,0.24390000,0.00000440,3558.56000000,0.06424200
418.90000000,0.00756800,0.11790000,55362.00000000,0.24310000,0.00000440,3555.16000000,0.06422000
417.60000000,0.00756300,0.11810000,55225.53000000,0.24250000,0.00000439,3537.00000000,0.06404800
418.50000000,0.00755000,0.11790000,55451.48000000,0.24320000,0.00000439,3546.45000000,0.06395500
417.60000000,0.00752800,0.11780000,55487.40000000,0.24330000,0.00000438,3547.87000000,0.06393200
415.80000000,0.00753800,0.11830000,55163.25000000,0.24190000,0.00000439,3516.28000000,0.06374700
415.50000000,0.00754000,0.11820000,55124.18000000,0.24000000,0.00000436,3517.48000000,0.06380400
415.40000000,0.00751900,0.11810000,55234.06000000,0.24060000,0.00000435,3518.62000000,0.06370100
416.40000000,0.00751900,0.11810000,55356.15000000,0.24110000,0.00000435,3523.89000000,0.06365900
414.50000000,0.00752400,0.11820000,55141.37000000,0.24000000,0.00000435,3512.25000000,0.06369700
414.80000000,0.00751700,0.11780000,55190.20000000,0.24030000,0.00000435,3516.78000000,0.06371800
414.70000000,0.00751000,0.11790000,55208.40000000,0.24020000,0.00000434,3517.39000000,0.06371300
415.80000000,0.00751700,0.11790000,55330.90000000,0.24120000,0.00000435,3528.84000000,0.06378200
415.40000000,0.00750500,0.11780000,55341.46000000,0.24110000,0.00000435,3528.04000000,0.06375000
415.40000000,0.00749900,0.11770000,55406.95000000,0.24140000,0.00000435,3532.50000000,0.06375400
415.70000000,0.00749800,0.11780000,55445.18000000,0.24130000,0.00000436,3530.13000000,0.06367000
415.10000000,0.00748400,0.11750000,55471.42000000,0.24110000,0.00000435,3529.87000000,0.06362900
416.20000000,0.00744500,0.11750000,55881.56000000,0.24120000,0.00000431,3540.89000000,0.06334900
418.10000000,0.00742900,0.11760000,56277.15000000,0.24170000,0.00000430,3554.07000000,0.06315200
415.50000000,0.00748400,0.11780000,55515.40000000,0.24080000,0.00000434,3525.76000000,0.06351000
414.00000000,0.00746900,0.11790000,55439.29000000,0.23970000,0.00000433,3514.65000000,0.06339800
408.10000000,0.00744300,0.11750000,54821.00000000,0.23470000,0.00000428,3470.17000000,0.06330500
406.40000000,0.00742600,0.11760000,54761.30000000,0.23090000,0.00000422,3452.63000000,0.06306300
407.80000000,0.00742900,0.11730000,54887.75000000,0.23320000,0.00000425,3476.03000000,0.06331100
407.00000000,0.00742400,0.11780000,54822.47000000,0.23250000,0.00000424,3457.45000000,0.06306600
405.80000000,0.00740400,0.11760000,54798.73000000,0.23220000,0.00000424,3451.79000000,0.06297100
405.40000000,0.00739900,0.11750000,54784.71000000,0.23100000,0.00000422,3449.22000000,0.06296200
406.10000000,0.00741800,0.11770000,54742.13000000,0.23020000,0.00000421,3447.61000000,0.06297000
408.30000000,0.00743400,0.11770000,54927.46000000,0.23240000,0.00000423,3467.76000000,0.06313000
406.90000000,0.00742000,0.11780000,54828.06000000,0.23170000,0.00000423,3455.52000000,0.06303100
405.70000000,0.00739900,0.11770000,54834.28000000,0.23090000,0.00000422,3448.63000000,0.06287900
404.30000000,0.00739800,0.11800000,54649.90000000,0.22930000,0.00000419,3423.97000000,0.06265000
404.10000000,0.00739000,0.11830000,54689.00000000,0.22890000,0.00000418,3415.96000000,0.06245900
404.70000000,0.00739600,0.11860000,54723.78000000,0.22950000,0.00000420,3410.84000000,0.06231900
404.80000000,0.00739600,0.11840000,54734.02000000,0.22950000,0.00000420,3418.00000000,0.06244800
407.40000000,0.00741300,0.11850000,54957.20000000,0.23160000,0.00000422,3436.33000000,0.06252600
408.10000000,0.00739700,0.11860000,55169.99000000,0.23200000,0.00000421,3444.00000000,0.06242200
409.50000000,0.00738500,0.11840000,55460.27000000,0.23240000,0.00000419,3459.68000000,0.06238500
410.60000000,0.00739500,0.11830000,55532.41000000,0.23330000,0.00000421,3470.44000000,0.06249400
409.60000000,0.00737700,0.11820000,55513.13000000,0.23280000,0.00000420,3463.93000000,0.06240800
408.90000000,0.00738600,0.11850000,55350.00000000,0.23190000,0.00000419,3451.63000000,0.06236400
410.40000000,0.00741100,0.11850000,55386.98000000,0.23250000,0.00000419,3460.50000000,0.06247700
409.70000000,0.00739600,0.11830000,55392.55000000,0.23250000,0.00000420,3464.60000000,0.06254400
410.40000000,0.00739300,0.11840000,55508.26000000,0.23270000,0.00000419,3465.71000000,0.06244000
412.40000000,0.00738900,0.11850000,55823.84000000,0.23370000,0.00000418,3478.70000000,0.06231300
411.60000000,0.00737900,0.11870000,55759.34000000,0.23310000,0.00000418,3467.04000000,0.06217600
412.00000000,0.00733900,0.11820000,56133.90000000,0.23370000,0.00000416,3483.98000000,0.06207000
414.30000000,0.00734300,0.11830000,56423.69000000,0.23460000,0.00000416,3502.46000000,0.06206800
415.80000000,0.00735500,0.11810000,56523.82000000,0.23600000,0.00000418,3519.86000000,0.06225800
416.70000000,0.00736800,0.11810000,56555.31000000,0.23710000,0.00000420,3530.03000000,0.06241600
417.20000000,0.00736900,0.11820000,56625.88000000,0.23710000,0.00000418,3531.09000000,0.06235900
416.30000000,0.00736300,0.11840000,56535.54000000,0.23620000,0.00000417,3515.61000000,0.06217900
416.40000000,0.00737100,0.11820000,56482.75000000,0.23580000,0.00000417,3521.27000000,0.06233900
417.10000000,0.00738800,0.11860000,56438.12000000,0.23510000,0.00000417,3514.31000000,0.06226500
416.50000000,0.00738800,0.11850000,56369.02000000,0.23560000,0.00000417,3512.27000000,0.06230700
415.90000000,0.00738200,0.11820000,56355.00000000,0.23530000,0.00000417,3521.03000000,0.06247200
415.50000000,0.00735000,0.11780000,56547.81000000,0.23510000,0.00000415,3527.09000000,0.06236900
415.50000000,0.00733300,0.11810000,56646.67000000,0.23460000,0.00000413,3518.51000000,0.06211400
415.90000000,0.00735500,0.11840000,56562.27000000,0.23520000,0.00000416,3515.22000000,0.06214400
416.80000000,0.00735100,0.11820000,56700.69000000,0.23570000,0.00000416,3522.94000000,0.06213400
416.40000000,0.00734300,0.11830000,56695.23000000,0.23490000,0.00000415,3520.39000000,0.06208800
417.20000000,0.00734500,0.11850000,56790.83000000,0.23530000,0.00000414,3522.25000000,0.06201600
418.00000000,0.00737200,0.11810000,56694.05000000,0.23620000,0.00000417,3538.19000000,0.06241000
419.40000000,0.00739000,0.11750000,56755.34000000,0.23710000,0.00000417,3567.21000000,0.06285500
419.90000000,0.00739300,0.11740000,56806.88000000,0.23840000,0.00000419,3578.14000000,0.06298400
423.00000000,0.00746500,0.11700000,56683.16000000,0.23910000,0.00000421,3616.01000000,0.06380000
420.40000000,0.00745400,0.11690000,56399.25000000,0.23790000,0.00000422,3598.35000000,0.06380000
421.60000000,0.00747200,0.11700000,56433.37000000,0.23900000,0.00000424,3608.00000000,0.06393100
422.70000000,0.00747500,0.11740000,56572.01000000,0.23830000,0.00000421,3602.61000000,0.06368100
422.00000000,0.00745100,0.11720000,56621.97000000,0.23790000,0.00000421,3601.60000000,0.06360600
421.30000000,0.00744700,0.11700000,56582.64000000,0.23770000,0.00000420,3598.34000000,0.06359600
420.10000000,0.00742800,0.11730000,56547.51000000,0.23720000,0.00000420,3581.00000000,0.06331300
419.50000000,0.00742500,0.11720000,56511.49000000,0.23610000,0.00000418,3579.90000000,0.06334900
420.00000000,0.00744200,0.11700000,56447.81000000,0.23630000,0.00000419,3586.73000000,0.06354300
419.90000000,0.00743100,0.11700000,56520.32000000,0.23580000,0.00000418,3586.63000000,0.06345600
419.40000000,0.00743700,0.11700000,56387.09000000,0.23600000,0.00000419,3581.47000000,0.06352500
416.70000000,0.00741100,0.11690000,56201.66000000,0.23390000,0.00000416,3560.26000000,0.06334800
415.00000000,0.00740800,0.11700000,56050.65000000,0.23250000,0.00000414,3544.24000000,0.06324100
415.20000000,0.00738800,0.11730000,56200.00000000,0.23290000,0.00000414,3542.02000000,0.06302200
417.10000000,0.00737100,0.11680000,56594.19000000,0.23410000,0.00000413,3569.68000000,0.06307800
415.40000000,0.00736000,0.11670000,56420.00000000,0.23310000,0.00000414,3559.35000000,0.06308800
416.00000000,0.00739000,0.11680000,56263.67000000,0.23310000,0.00000414,3561.92000000,0.06330500
416.50000000,0.00738900,0.11700000,56354.60000000,0.23350000,0.00000415,3563.50000000,0.06323300
417.40000000,0.00739100,0.11670000,56470.47000000,0.23360000,0.00000414,3572.32000000,0.06326000
417.70000000,0.00739500,0.11700000,56476.02000000,0.23390000,0.00000413,3570.60000000,0.06321000
419.30000000,0.00739200,0.11680000,56718.36000000,0.23470000,0.00000414,3590.18000000,0.06330000
418.20000000,0.00733600,0.11650000,56994.17000000,0.23360000,0.00000411,3590.23000000,0.06299200
418.50000000,0.00730500,0.11610000,57285.58000000,0.23430000,0.00000409,3602.07000000,0.06287900
418.80000000,0.00731400,0.11650000,57242.99000000,0.23470000,0.00000410,3591.84000000,0.06274800
417.40000000,0.00729500,0.11670000,57228.67000000,0.23340000,0.00000408,3572.59000000,0.06242400
417.30000000,0.00727000,0.11640000,57400.00000000,0.23330000,0.00000407,3584.36000000,0.06244000
418.50000000,0.00727800,0.11630000,57501.17000000,0.23480000,0.00000409,3596.83000000,0.06254800
419.00000000,0.00729200,0.11640000,57463.47000000,0.23640000,0.00000412,3597.57000000,0.06261400
418.10000000,0.00729200,0.11630000,57354.19000000,0.23450000,0.00000409,3595.71000000,0.06269400
417.70000000,0.00727400,0.11610000,57423.67000000,0.23390000,0.00000408,3592.70000000,0.06256000
417.90000000,0.00726300,0.11610000,57544.99000000,0.23480000,0.00000409,3599.26000000,0.06255300
417.50000000,0.00725800,0.11610000,57501.42000000,0.23400000,0.00000407,3594.43000000,0.06250900
418.00000000,0.00725600,0.11640000,57615.90000000,0.23360000,0.00000405,3593.05000000,0.06236100
417.80000000,0.00726700,0.11640000,57488.79000000,0.23280000,0.00000405,3589.66000000,0.06243600
415.90000000,0.00725600,0.11590000,57344.81000000,0.23260000,0.00000405,3587.48000000,0.06255800
415.30000000,0.00724700,0.11620000,57300.01000000,0.23310000,0.00000406,3576.75000000,0.06242200
416.40000000,0.00725000,0.11640000,57462.69000000,0.23290000,0.00000406,3579.61000000,0.06229800
416.50000000,0.00724900,0.11650000,57456.72000000,0.23320000,0.00000406,3575.10000000,0.06222300
416.10000000,0.00724300,0.11630000,57437.67000000,0.23270000,0.00000405,3574.21000000,0.06222400
414.20000000,0.00721200,0.11630000,57435.80000000,0.23210000,0.00000404,3564.68000000,0.06205900
413.20000000,0.00719400,0.11620000,57450.00000000,0.23060000,0.00000402,3554.69000000,0.06187600
413.60000000,0.00719400,0.11640000,57499.00000000,0.23060000,0.00000400,3556.11000000,0.06184900
412.60000000,0.00719600,0.11630000,57332.54000000,0.22950000,0.00000400,3549.23000000,0.06190600
413.10000000,0.00719900,0.11630000,57357.21000000,0.22990000,0.00000400,3552.39000000,0.06192800
413.50000000,0.00718700,0.11580000,57516.70000000,0.23110000,0.00000401,3570.00000000,0.06207400
412.30000000,0.00716000,0.11560000,57596.54000000,0.23020000,0.00000400,3564.91000000,0.06189700
410.80000000,0.00711500,0.11580000,57735.67000000,0.22910000,0.00000397,3548.07000000,0.06145500
409.40000000,0.00711800,0.11640000,57505.72000000,0.22780000,0.00000397,3516.88000000,0.06115900
405.60000000,0.00711800,0.11650000,56980.01000000,0.22560000,0.00000395,3485.37000000,0.06117200
408.30000000,0.00712100,0.11610000,57320.00000000,0.22780000,0.00000397,3514.99000000,0.06132500
407.80000000,0.00710100,0.11620000,57447.67000000,0.22750000,0.00000395,3508.47000000,0.06107500
406.70000000,0.00709400,0.11640000,57345.90000000,0.22680000,0.00000396,3492.09000000,0.06090900
405.50000000,0.00710000,0.11640000,57108.38000000,0.22660000,0.00000396,3482.81000000,0.06097900
407.70000000,0.00714000,0.11660000,57149.87000000,0.22740000,0.00000397,3498.81000000,0.06121700
409.70000000,0.00715000,0.11630000,57310.00000000,0.22950000,0.00000400,3522.70000000,0.06146300
410.90000000,0.00718800,0.11680000,57166.49000000,0.22890000,0.00000401,3518.44000000,0.06155000
412.30000000,0.00720200,0.11680000,57256.59000000,0.22980000,0.00000401,3529.46000000,0.06164000
412.60000000,0.00720700,0.11700000,57240.66000000,0.23050000,0.00000402,3527.67000000,0.06163000
412.60000000,0.00720100,0.11710000,57295.61000000,0.23120000,0.00000404,3523.97000000,0.06149500
411.30000000,0.00719300,0.11710000,57187.02000000,0.23060000,0.00000404,3512.78000000,0.06142400
411.40000000,0.00719100,0.11720000,57200.98000000,0.23000000,0.00000402,3509.96000000,0.06136200
411.10000000,0.00717300,0.11680000,57308.89000000,0.23020000,0.00000401,3517.91000000,0.06138600
411.00000000,0.00718000,0.11690000,57252.57000000,0.23060000,0.00000403,3513.76000000,0.06137600
413.30000000,0.00718800,0.11660000,57480.27000000,0.23130000,0.00000403,3542.66000000,0.06162500
408.40000000,0.00717900,0.11670000,56895.01000000,0.22910000,0.00000403,3498.89000000,0.06149400
408.40000000,0.00716900,0.11680000,56948.52000000,0.22810000,0.00000400,3497.32000000,0.06141300
408.20000000,0.00718700,0.11660000,56774.14000000,0.22710000,0.00000400,3502.25000000,0.06169000
409.00000000,0.00718100,0.11660000,56953.44000000,0.22800000,0.00000401,3503.06000000,0.06152000
407.60000000,0.00717400,0.11680000,56827.48000000,0.22640000,0.00000399,3492.15000000,0.06145400
410.00000000,0.00718700,0.11690000,57047.29000000,0.22710000,0.00000399,3507.44000000,0.06147700
411.20000000,0.00720000,0.11690000,57133.36000000,0.22870000,0.00000401,3520.19000000,0.06161500
410.80000000,0.00719700,0.11670000,57084.41000000,0.22860000,0.00000400,3517.85000000,0.06163200
409.90000000,0.00718400,0.11700000,57045.50000000,0.22750000,0.00000398,3506.79000000,0.06147400
407.90000000,0.00716100,0.11680000,56951.75000000,0.22650000,0.00000397,3489.62000000,0.06127500
407.60000000,0.00716000,0.11670000,56939.04000000,0.22650000,0.00000398,3493.45000000,0.06134900
406.30000000,0.00715700,0.11660000,56784.79000000,0.22590000,0.00000398,3482.99000000,0.06133200
403.50000000,0.00714500,0.11670000,56472.98000000,0.22270000,0.00000395,3457.36000000,0.06121400
406.30000000,0.00717100,0.11700000,56670.42000000,0.22350000,0.00000394,3474.98000000,0.06131700
406.90000000,0.00717600,0.11680000,56702.90000000,0.22370000,0.00000394,3485.57000000,0.06147400
406.60000000,0.00716800,0.11670000,56724.48000000,0.22410000,0.00000395,3487.30000000,0.06147400
408.60000000,0.00718300,0.11690000,56895.99000000,0.22490000,0.00000396,3497.93000000,0.06148000
408.50000000,0.00718000,0.11700000,56876.95000000,0.22560000,0.00000397,3491.16000000,0.06138200
409.90000000,0.00718600,0.11710000,57052.64000000,0.22650000,0.00000397,3502.65000000,0.06138800
409.60000000,0.00718900,0.11720000,56980.93000000,0.22680000,0.00000397,3498.06000000,0.06138800
407.70000000,0.00716900,0.11720000,56881.35000000,0.22500000,0.00000396,3482.37000000,0.06121700
405.90000000,0.00715200,0.11690000,56745.69000000,0.22400000,0.00000394,3470.00000000,0.06114500
406.00000000,0.00713900,0.11660000,56848.91000000,0.22400000,0.00000394,3480.01000000,0.06122400
408.70000000,0.00711800,0.11630000,57428.78000000,0.22620000,0.00000394,3511.50000000,0.06114200
408.00000000,0.00708600,0.11620000,57586.58000000,0.22670000,0.00000393,3510.32000000,0.06095600
407.90000000,0.00708600,0.11620000,57567.00000000,0.22610000,0.00000392,3510.56000000,0.06097700
406.90000000,0.00709400,0.11630000,57372.80000000,0.22570000,0.00000393,3496.45000000,0.06093900
404.50000000,0.00707100,0.11620000,57222.68000000,0.22420000,0.00000392,3480.16000000,0.06082100
405.30000000,0.00706200,0.11610000,57405.92000000,0.22590000,0.00000394,3489.18000000,0.06077900
404.90000000,0.00705400,0.11610000,57393.65000000,0.22580000,0.00000393,3487.00000000,0.06075900
404.20000000,0.00704900,0.11610000,57336.86000000,0.22580000,0.00000393,3481.01000000,0.06071400
404.00000000,0.00704500,0.11600000,57354.71000000,0.22580000,0.00000394,3482.14000000,0.06072600
405.60000000,0.00706000,0.11600000,57460.01000000,0.22680000,0.00000394,3496.89000000,0.06086000
406.10000000,0.00706200,0.11600000,57511.67000000,0.22730000,0.00000396,3501.75000000,0.06089600
404.90000000,0.00704400,0.11570000,57461.26000000,0.22640000,0.00000394,3498.47000000,0.06088200
404.10000000,0.00702900,0.11540000,57478.51000000,0.22670000,0.00000394,3498.15000000,0.06086500
403.20000000,0.00702800,0.11570000,57360.27000000,0.22550000,0.00000393,3485.67000000,0.06076200
402.30000000,0.00702900,0.11560000,57227.05000000,0.22450000,0.00000392,3478.92000000,0.06079000
401.90000000,0.00702800,0.11590000,57181.86000000,0.22390000,0.00000392,3469.45000000,0.06067700
396.40000000,0.00696000,0.11520000,56944.35000000,0.22160000,0.00000389,3439.64000000,0.06039000
393.60000000,0.00693000,0.11480000,56794.24000000,0.22010000,0.00000387,3425.19000000,0.06031200
394.60000000,0.00692800,0.11470000,56965.52000000,0.22110000,0.00000388,3441.11000000,0.06039700
395.20000000,0.00691500,0.11480000,57135.14000000,0.22110000,0.00000387,3443.77000000,0.06027000
396.30000000,0.00692900,0.11440000,57192.68000000,0.22160000,0.00000388,3463.44000000,0.06055300
395.80000000,0.00692900,0.11440000,57140.58000000,0.22180000,0.00000389,3458.15000000,0.06052700
396.40000000,0.00692700,0.11470000,57200.54000000,0.22180000,0.00000387,3453.75000000,0.06037900
397.10000000,0.00692800,0.11470000,57305.80000000,0.22270000,0.00000389,3460.91000000,0.06039100
397.90000000,0.00695200,0.11510000,57251.00000000,0.22290000,0.00000390,3457.82000000,0.06039300
395.20000000,0.00692800,0.11510000,57065.25000000,0.22100000,0.00000388,3435.82000000,0.06022400
394.20000000,0.00693100,0.11520000,56872.61000000,0.21950000,0.00000386,3420.11000000,0.06013100
394.80000000,0.00693300,0.11550000,56942.77000000,0.21820000,0.00000383,3416.38000000,0.05999700
395.30000000,0.00694800,0.11570000,56894.90000000,0.21790000,0.00000382,3418.28000000,0.06007400
